dates,0.5,1,2,3,4,5,7,10,15,20,30
10/27/2021,0.0092948,0.02053424,0.05112956,0.08803359,0.12184947,0.15703195,0.22170356,0.29380167,0.37113749,0.41869216,0.46585969
10/28/2021,0.00980754,0.02082509,0.05109752,0.08694597,0.12093206,0.15665495,0.22049465,0.29276849,0.37154916,0.42004642,0.46858004
10/29/2021,0.01021677,0.02139867,0.051509,0.08811926,0.12177745,0.15696971,0.21948802,0.29258152,0.37113921,0.41941173,0.4676924
11/1/2021,0.00992422,0.02143551,0.05161192,0.08872418,0.12241561,0.15751093,0.22095616,0.29511023,0.37377501,0.42235854,0.47102966
11/2/2021,0.01014569,0.02152087,0.05200706,0.08975518,0.12359322,0.15886119,0.22275686,0.29733982,0.37661684,0.4252157,0.47342274
11/3/2021,0.01017447,0.02150156,0.05212967,0.09035677,0.1242817,0.15961239,0.22412753,0.29907262,0.37872016,0.42744578,0.47568463
11/4/2021,0.00989814,0.02099121,0.05121697,0.08888637,0.12251515,0.15761972,0.22184461,0.29597463,0.37508931,0.4235093,0.47135724
11/5/2021,0.00961305,0.02028686,0.04955343,0.0861439,0.11905037,0.15353176,0.21722556,0.29116147,0.37040363,0.41921359,0.46825458
11/8/2021,0.00848534,0.01925361,0.04777094,0.08363195,0.1161336,0.15036851,0.21369017,0.28713613,0.36568015,0.41469643,0.46482461
11/9/2021,0.0089309,0.01971573,0.04863255,0.08457511,0.11738015,0.15159363,0.21550217,0.28872814,0.36753189,0.41662853,0.46645538
11/10/2021,0.00900494,0.01970687,0.04870696,0.0846024,0.11754517,0.15220379,0.21621087,0.28979155,0.36949675,0.41925752,0.46983382
11/11/2021,0.00819114,0.01974351,0.04932702,0.08562491,0.11895817,0.15372962,0.21842712,0.29094937,0.36964951,0.4191923,0.47075795
11/12/2021,0.0087814,0.01998234,0.0496791,0.08603474,0.11949791,0.15452362,0.21899371,0.29176062,0.3709543,0.42035695,0.47085766
11/15/2021,0.00895839,0.01998429,0.04923865,0.08519282,0.118316,0.15294205,0.21613942,0.28929923,0.36820817,0.41728011,0.46707172
11/16/2021,0.00826237,0.01933057,0.0486642,0.08456944,0.1177633,0.15256133,0.21586001,0.28785659,0.36515313,0.41302015,0.4616173
11/17/2021,0.00853947,0.01937342,0.04861683,0.08435629,0.11748759,0.1522518,0.21471927,0.28649541,0.36412677,0.41232562,0.46095545
11/18/2021,0.00801463,0.01898848,0.04866733,0.08474448,0.11824748,0.15347187,0.21666819,0.28820677,0.36554557,0.41375695,0.46245319
